"MC1315541","03728930","35","BIPD","03TRM041979-01","10/04/2022"," "," ","0","0","10/04/2022","01470","01","CYPRESS INSURANCE COMPANY (CA)","Policy is not in System.","750"                                                                                                                                                                                                                                                                                                                                                                                 
"MC1361479","03791999","35","BIPD","03TRM043084-01","12/20/2022"," "," ","0","0","12/20/2022","01470","01","CYPRESS INSURANCE COMPANY (CA)","Policy is not in System.","750"                                                                                                                                                                                                                                                                                                                                                                                 
"MC1425057","03793716","35","BIPD","03APM028409-01","12/13/2022"," "," ","0","0","12/13/2022","01470","01","CYPRESS INSURANCE COMPANY (CA)","Policy is not in System.","750"                                                                                                                                                                                                                                                                                                                                                                                 
"MC1178523","03535434","35","BIPD","03TRM038278-02","11/15/2022"," "," ","0","0","11/15/2022","01470","01","CYPRESS INSURANCE COMPANY (CA)","Policy is not in System.","750"                                                                                                                                                                                                                                                                                                                                                                                 
"MC1387152","03827406","35","BIPD","03TRM045969-01","05/16/2023"," "," ","0","0","05/16/2023","01470","01","CYPRESS INSURANCE COMPANY (CA)","Policy is not in System.","750"                                                                                                                                                                                                                                                                                                                                                                                 
"MC928243","02785470","35","BIPD","03APM021366-04","06/22/2023"," "," ","0","0","06/22/2023","01470","01","CYPRESS INSURANCE COMPANY (CA)","Policy is not in System.","1500"                                                                                                                                                                                                                                                                                                                                                                                 
"MC1550526","02102420","35","BIPD","03TRM046847-01","06/30/2023"," "," ","0","0","06/30/2023","01470","01","CYPRESS INSURANCE COMPANY (CA)","Policy is not in System.","1000"                                                                                                                                                                                                                                                                                                                                                                                
"MC430570","00875779","35","BIPD","03TRM047005-01","06/27/2023"," "," ","0","0","06/27/2023","01470","01","CYPRESS INSURANCE COMPANY (CA)","Carrier name is different from System.","750"                                                                                                                                                                                                                                                                                                                                                                    
"MC884073","02541012","35","BIPD","03APM023983-03","06/27/2023"," "," ","0","0","06/27/2023","01470","01","CYPRESS INSURANCE COMPANY (CA)","Policy is not in System.","5000"                                                                                                                                                                                                                                                                                                                                                                                 
"MC1419627","03874631","35","BIPD","03TRM047002-01","06/27/2023"," "," ","0","0","06/27/2023","01470","01","CYPRESS INSURANCE COMPANY (CA)","Policy is not in System.","750"                                                                                                                                                                                                                                                                                                                                                                                 
"MC1448052","03917597","35","BIPD","03TRM047006-01","06/27/2023"," "," ","0","0","06/27/2023","01470","01","CYPRESS INSURANCE COMPANY (CA)","Policy is not in System.","1000"                                                                                                                                                                                                                                                                                                                                                                                
"MC1274283","03672776","35","BIPD","CW1EII-459154-01","03/01/2023","P"," ","0","","03/01/2023","28863","00","EVERSPAN INDEMNITY INSURANCE COMPANY","Policy is already cancelled.","750"                                                                                                                                                                                                                                                                                                                                                                      
"MC1514734","04018020","35","BIPD","CW1EII-218849-01","07/07/2023","P"," ","0","","07/07/2023","28863","00","EVERSPAN INDEMNITY INSURANCE COMPANY","Policy is already cancelled.","750"                                                                                                                                                                                                                                                                                                                                                                      
"MC1342178","03765440","35","BIPD","CW1EII-831032-01","03/08/2023","P"," ","0","","03/08/2023","28863","00","EVERSPAN INDEMNITY INSURANCE COMPANY","Policy is already cancelled.","750"                                                                                                                                                                                                                                                                                                                                                                      
"MC051558","03054319","35","BIPD","CW1EII-833481-01","07/21/2023","P"," ","0","","07/21/2023","28863","00","EVERSPAN INDEMNITY INSURANCE COMPANY","Policy is already cancelled.","1000"                                                                                                                                                                                                                                                                                                                                                                      
"MC1190544","01985526","35","BIPD","CW1EIC-841624-00","07/25/2023","P"," ","0","","07/25/2023","28903","00","EVERSPAN INSURANCE COMPANY","Policy is already cancelled.","750"                                                                                                                                                                                                                                                                                                                                                                                
"MC1485561","03973512","35","BIPD","MCP93222A","06/22/2023","P"," ","0","1000","06/22/2023","02240","01","GREAT WEST CASUALTY CO.","Carrier name is different from System.","750"                                                                                                                                                                                                                                                                                                                                                                            
"MC1111607","03319922","35","BIPD","MCP81755A","03/30/2023","P"," ","0","","03/30/2023","02240","01","GREAT WEST CASUALTY CO.","Already terminated by replacement.","750"                                                                                                                                                                                                                                                                                                                                                                                    
"MC838983","02433288","35","BIPD","MCP33937A","09/21/2022","P"," ","0","","09/21/2022","02240","01","GREAT WEST CASUALTY CO.","Already terminated by replacement.","750"                                                                                                                                                                                                                                                                                                                                                                                     
"MC123180","03177075","35","BIPD","MCP63895A","10/03/2022","P"," ","0","","10/03/2022","02240","01","GREAT WEST CASUALTY CO.","Already terminated by replacement.","750"                                                                                                                                                                                                                                                                                                                                                                                     
"MC1064428","03257243","35","BIPD","MCP75814A","10/03/2022","P"," ","0","","10/03/2022","02240","01","GREAT WEST CASUALTY CO.","Already terminated by replacement.","750"                                                                                                                                                                                                                                                                                                                                                                                    
"MC403734","00939000","35","BIPD","MCP12620A","09/06/2022","P"," ","0","","09/06/2022","02240","01","GREAT WEST CASUALTY CO.","Already terminated by replacement.","1000"                                                                                                                                                                                                                                                                                                                                                                                    
"MC062237","03072957","35","BIPD","MCP63530A","09/26/2022","P"," ","0","","09/26/2022","02240","01","GREAT WEST CASUALTY CO.","Already terminated by replacement.","750"                                                                                                                                                                                                                                                                                                                                                                                     
"MC1315303","03728617","35","BIPD","MCP78542A","12/27/2022","P"," ","0","","12/27/2022","02240","01","GREAT WEST CASUALTY CO.","Already terminated by replacement.","750"                                                                                                                                                                                                                                                                                                                                                                                    
"MC153902","00207653","35","BIPD","CLP62600A","08/09/2023","P"," ","0","","08/09/2023","02240","01","GREAT WEST CASUALTY CO.","Already terminated by replacement.","1000"                                                                                                                                                                                                                                                                                                                                                                                    
"MC569240","01525544","35","BIPD","GWP40808A","08/09/2023","P"," ","0","750","08/09/2023","02240","01","GREAT WEST CASUALTY CO.","Carrier address is different from System.","750"                                                                                                                                                                                                                                                                                                                                                                           
"MC1087211","03382499","35","BIPD","MCP81008A","03/02/2023","P"," ","0","","03/02/2023","02240","01","GREAT WEST CASUALTY CO.","Already terminated by replacement.","750"                                                                                                                                                                                                                                                                                                                                                                                    
"MC083986","03113542","35","BIPD","MCP57954A","05/01/2023","P"," ","0","","05/01/2023","02240","01","GREAT WEST CASUALTY CO.","Already terminated by replacement.","750"                                                                                                                                                                                                                                                                                                                                                                                     
"MC961241","02867784","35","BIPD","MCP54614A","12/20/2022","P"," ","0","","12/20/2022","02240","01","GREAT WEST CASUALTY CO.","Already terminated by replacement.","750"                                                                                                                                                                                                                                                                                                                                                                                     
"MC783926","02295799","35","BIPD","MCP42782A","08/31/2022","P"," ","0","","08/31/2022","02240","01","GREAT WEST CASUALTY CO.","Already terminated by replacement.","750"                                                                                                                                                                                                                                                                                                                                                                                     
"MC921309","02642926","35","BIPD","MCP41676A","01/23/2023","P"," ","0","","01/23/2023","02240","01","GREAT WEST CASUALTY CO.","Already terminated by replacement.","750"                                                                                                                                                                                                                                                                                                                                                                                     
"MC993376","02938562","35","BIPD","MCP95608A","04/11/2023","P"," ","0","","04/11/2023","02240","01","GREAT WEST CASUALTY CO.","Already terminated by replacement.","750"                                                                                                                                                                                                                                                                                                                                                                                     
"MC1130454","03462122","35","BIPD","MCP62156A","08/29/2022","P"," ","0","","08/29/2022","02240","01","GREAT WEST CASUALTY CO.","Already terminated by replacement.","750"                                                                                                                                                                                                                                                                                                                                                                                    
"MC901939","02487788","35","BIPD","MCP93031A","03/06/2023","P"," ","0","","03/06/2023","02240","01","GREAT WEST CASUALTY CO.","Policy is not in System.","750"                                                                                                                                                                                                                                                                                                                                                                                               
"MC1149389","03491660","35","BIPD","CH01-0000725-01","08/09/2023","P"," ","0","","08/09/2023","28850","00","HIGHLANDER SPECIALTY INSURANCE COMPANY","Policy is already cancelled.","750"                                                                                                                                                                                                                                                                                                                                                                     
"MC1241513","03627537","36","SURETY","10123347 ","05/01/2023","","*","0","0","05/01/2023","28552","00","HUDSON INSURANCE COMPANY","Policy is already cancelled.","0"                                                                                                                                                                                                                                                                                                                                                                                         
"MC1470435","03951013","35","BIPD","2017011203","08/09/2023","P"," ","0","","08/09/2023","02770","00","INTEGON INDEMNITY CORPORATION","Policy is already cancelled.","1000"                                                                                                                                                                                                                                                                                                                                                                                  
"MC1311772","03287711","35","BIPD","2016098922 ","08/09/2023","P"," ","0","","08/09/2023","02770","00","INTEGON INDEMNITY CORPORATION","Policy is already cancelled.","750"                                                                                                                                                                                                                                                                                                                                                                                  
"MC1540742","04060729","35","BIPD","KSCW3641803-00","07/07/2023","P"," ","0","","07/07/2023","28634","00","KNIGHT SPECIALTY INSURANCE COMPANY","Policy is already cancelled.","750"                                                                                                                                                                                                                                                                                                                                                                          
"MC1437253","03901219","35","BIPD","NTKS0000394-00","01/30/2023","P"," ","0","","01/30/2023","28634","00","KNIGHT SPECIALTY INSURANCE COMPANY","Policy is already cancelled.","750"                                                                                                                                                                                                                                                                                                                                                                          
"MC1141275","03479210","35","BIPD","MDFM0000058240","08/09/2023","P"," ","0","","08/09/2023","28852","00","MOBILITAS GENERAL INSURANCE COMPANY","Policy is already cancelled.","750"                                                                                                                                                                                                                                                                                                                                                                         
"MC924381","02568605","35","BIPD","72TRB004669","07/04/2023"," "," ","0","0","07/04/2023","06780","01","NATIONAL FIRE & MARINE INSURANCE CO.","Policy is not in System.","1000"                                                                                                                                                                                                                                                                                                                                                                              
"MC924381","02568605","35","BIPD","72TRB004669","07/05/2023"," "," ","0","0","07/05/2023","06780","01","NATIONAL FIRE & MARINE INSURANCE CO.","Policy is not in System.","1000"                                                                                                                                                                                                                                                                                                                                                                              
"MC1440724","03906485","35","BIPD","72TRS123702","06/28/2023"," "," ","0","0","06/28/2023","06780","01","NATIONAL FIRE & MARINE INSURANCE CO.","Policy is not in System.","750"                                                                                                                                                                                                                                                                                                                                                                              
"MC1291619","03696397","35","BIPD","70TRS125610","06/06/2023","P"," ","0","","06/06/2023","03600","01","NATIONAL INDEMNITY COMPANY","Policy is already cancelled.","750"                                                                                                                                                                                                                                                                                                                                                                                     
"MC1054390","03316350","35","BIPD","70APS107041","07/04/2023"," "," ","0","0","07/04/2023","03600","01","NATIONAL INDEMNITY COMPANY","Policy is not in System.","1500"                                                                                                                                                                                                                                                                                                                                                                                       
"MC601840","01632012","35","BIPD","70TRB004508","02/16/2023"," "," ","0","0","02/16/2023","03600","01","NATIONAL INDEMNITY COMPANY","Policy is not in System.","5000"                                                                                                                                                                                                                                                                                                                                                                                        
"MC1054390","03316350","35","BIPD","70APS107041","07/05/2023"," "," ","0","0","07/05/2023","03600","01","NATIONAL INDEMNITY COMPANY","Policy is not in System.","1500"                                                                                                                                                                                                                                                                                                                                                                                       
"MC416840","00992707","35","BIPD","70APB005747","07/25/2023"," "," ","0","0","07/25/2023","03600","01","NATIONAL INDEMNITY COMPANY","Policy is not in System.","5000"                                                                                                                                                                                                                                                                                                                                                                                        
"MC416840","00992707","35","BIPD","70APB005747","07/26/2023"," "," ","0","0","07/26/2023","03600","01","NATIONAL INDEMNITY COMPANY","Policy is not in System.","5000"                                                                                                                                                                                                                                                                                                                                                                                        
"MC416840","00992707","35","BIPD","70APB005747","07/27/2023"," "," ","0","0","07/27/2023","03600","01","NATIONAL INDEMNITY COMPANY","Policy is not in System.","5000"                                                                                                                                                                                                                                                                                                                                                                                        
"MC1138868","03475405","35","BIPD","70TRS119717-01","11/10/2022"," "," ","0","0","11/10/2022","03600","01","NATIONAL INDEMNITY COMPANY","Policy is not in System.","750"                                                                                                                                                                                                                                                                                                                                                                                     
"MC1138310","03474572","35","BIPD","70TRB004552","04/07/2023"," "," ","0","0","04/07/2023","03600","01","NATIONAL INDEMNITY COMPANY","Carrier name is different from System.","1000"                                                                                                                                                                                                                                                                                                                                                                         
"MC861404","02487782","35","BIPD","70TRS122139","03/16/2023"," "," ","0","0","03/16/2023","03600","01","NATIONAL INDEMNITY COMPANY","Carrier name is different from System.","1000"                                                                                                                                                                                                                                                                                                                                                                          
"MC974793","02897304","35","BIPD","70TRS120581-01","12/14/2022"," "," ","0","0","12/14/2022","03600","01","NATIONAL INDEMNITY COMPANY","Carrier name is different from System.","750"                                                                                                                                                                                                                                                                                                                                                                        
"MC1175524","03531027","35","BIPD","70TRS118868","09/07/2022"," "," ","0","0","09/07/2022","03600","01","NATIONAL INDEMNITY COMPANY","Policy is not in System.","750"                                                                                                                                                                                                                                                                                                                                                                                        
"MC216868","00518087","35","BIPD","70TRB004650","06/27/2023"," "," ","0","0","06/27/2023","03600","01","NATIONAL INDEMNITY COMPANY","Policy is not in System.","750"                                                                                                                                                                                                                                                                                                                                                                                         
"MC531000","01235194","35","BIPD","70TRS123616","06/27/2023"," "," ","0","0","06/27/2023","03600","01","NATIONAL INDEMNITY COMPANY","Policy is not in System.","750"                                                                                                                                                                                                                                                                                                                                                                                         
"MC608259","01653005","35","BIPD","70TR 210649","06/27/2023"," "," ","0","0","06/27/2023","03600","01","NATIONAL INDEMNITY COMPANY","Policy is not in System.","750"                                                                                                                                                                                                                                                                                                                                                                                         
"MC731814","02097995","35","BIPD","70TRS123685","06/27/2023"," "," ","0","0","06/27/2023","03600","01","NATIONAL INDEMNITY COMPANY","Policy is not in System.","750"                                                                                                                                                                                                                                                                                                                                                                                         
"MC1070735","03349776","35","BIPD","70TRS117566-02","06/27/2023"," "," ","0","0","06/27/2023","03600","01","NATIONAL INDEMNITY COMPANY","Policy is not in System.","750"                                                                                                                                                                                                                                                                                                                                                                                     
"MC1128797","03459560","35","BIPD","70TRS123536","06/27/2023"," "," ","0","0","06/27/2023","03600","01","NATIONAL INDEMNITY COMPANY","Policy is not in System.","750"                                                                                                                                                                                                                                                                                                                                                                                        
"MC1292231","01408877","35","BIPD","70TRS123675","06/27/2023"," "," ","0","0","06/27/2023","03600","01","NATIONAL INDEMNITY COMPANY","Carrier name is different from System.","1000"                                                                                                                                                                                                                                                                                                                                                                         
"MC1426705","03885288","35","BIPD","70APS107388","06/27/2023"," "," ","0","0","06/27/2023","03600","01","NATIONAL INDEMNITY COMPANY","Carrier name is different from System.","5000"                                                                                                                                                                                                                                                                                                                                                                         
"MC1426953","03878387","35","BIPD","70TRS123734","06/27/2023"," "," ","0","0","06/27/2023","03600","01","NATIONAL INDEMNITY COMPANY","Policy is not in System.","750"                                                                                                                                                                                                                                                                                                                                                                                        
"MC1357061","03786021","35","BIPD","70TRS120809","12/28/2022"," "," ","0","0","12/28/2022","03600","01","NATIONAL INDEMNITY COMPANY","Carrier name is different from System.","300"                                                                                                                                                                                                                                                                                                                                                                          
"MC1374163","03809416","35","BIPD","70TRS120767","12/28/2022"," "," ","0","0","12/28/2022","03600","01","NATIONAL INDEMNITY COMPANY","Policy is not in System.","750"                                                                                                                                                                                                                                                                                                                                                                                        
"MC952709","02843298","35","BIPD","70TRS120940","01/04/2023"," "," ","0","0","01/04/2023","03600","01","NATIONAL INDEMNITY COMPANY","Policy is not in System.","750"                                                                                                                                                                                                                                                                                                                                                                                         
"MC564576","01504027","35","BIPD","74TRS119396","09/30/2022"," "," ","0","0","09/30/2022","22486","01","NATIONAL INDEMNITY COMPANY OF THE SOUTH","Policy is not in System.","750"                                                                                                                                                                                                                                                                                                                                                                            
